THUMB,INDEX,MIDDLE,G1,G2,G3,LABEL
901,862,862,17307,1972,-5977,3
867,919,917,7665,-13069,-6056,8
846,916,904,18071,684,-5723,2
845,837,914,18356,-468,-4060,6
889,917,868,16119,1180,-5163,4
872,915,856,16187,3267,-6128,4
828,835,915,15927,744,-1844,6
836,837,914,18220,-977,-1624,6
918,913,862,17068,-1417,-5320,7
920,914,864,16583,-1252,-4955,7
838,835,914,18297,-189,-3271,6
866,840,849,15687,2961,-6831,3
879,861,859,16219,2243,-3633,3
864,881,848,16987,-604,-5419,6
920,809,828,16111,3597,-4759,1
870,918,918,7412,-12149,-6036,8
866,919,918,6639,-13320,-7153,8
922,810,831,16125,3365,-4137,1
831,820,854,16693,884,-5005,5
866,918,917,7900,-13704,-6812,8
866,918,916,6640,-13321,-7152,8
866,917,918,6640,-13320,-7152,8
866,918,917,7901,-13705,-6811,8
901,897,855,16365,-1473,-5632,6
854,918,917,16041,-1793,-3743,2
858,915,919,12852,7021,-10595,2
920,915,866,16975,-863,-5908,7
874,852,859,15016,-5128,-7940,3
920,809,826,16111,3596,-4761,1
834,818,855,15136,1996,-6293,5
878,862,859,15211,2255,-6767,3
868,845,851,16151,2643,-5993,3
875,916,865,15601,2765,-5987,4
843,837,914,18357,-467,-4061,6
873,915,854,15660,6337,-3879,4
860,916,919,17629,1228,-201,2
822,823,853,10185,9569,-6927,5
909,876,869,15388,1337,-5019,3
867,916,918,15380,4759,-2781,2
902,897,855,16364,-1473,-5633,6
903,898,854,16363,-1472,-5632,6
874,849,862,12063,-6819,-4255,3
899,862,861,17309,1973,-5976,3
874,915,866,15601,2763,-5988,4
867,917,918,7899,-13703,-6812,8
850,820,855,14629,2175,-4035,5
875,915,858,18076,-2165,-5751,4
853,910,912,15917,3491,-6344,2
909,874,869,15389,1336,-5020,3
865,917,916,6641,-13319,-7152,8
831,821,855,16691,884,-5005,5
868,917,918,7411,-12148,-6036,8
920,916,867,16863,-725,-4900,7
922,810,830,15976,3197,-4377,1
907,911,855,16391,371,-2584,6
877,860,859,15211,2255,-6767,3
920,916,867,16863,-724,-4900,7
853,918,904,16839,700,-6643,2
908,876,869,15387,1336,-5020,3
862,916,918,17941,1815,309,2
896,824,875,15673,1197,-4359,5
883,916,868,15025,5009,-7781,4
852,915,918,15132,2392,-5245,2
866,840,849,15689,2961,-6831,3
824,820,853,10964,4052,-12739,5
867,839,850,16500,3008,-6129,3
860,917,917,17629,1228,-200,2
857,917,919,16893,317,-7567,2
891,862,861,15831,7396,-427,3
874,916,865,15599,2765,-5987,4
880,863,860,16220,2243,-3632,3
880,863,860,16219,2243,-3632,3
853,918,916,16039,-1793,-3744,2
842,915,908,15400,-2657,-6425,8
866,917,918,15380,4759,-2780,2
918,915,865,17167,-1103,-5731,7
860,916,920,15752,456,-7181,2
878,821,918,18152,751,-2851,6
874,851,860,12063,-6820,-4257,3
921,811,830,16748,3100,-5493,1
830,820,855,15852,1684,-6468,5
869,917,918,8132,-13601,-6391,8
902,897,855,16363,-1472,-5633,6
876,858,859,14187,793,-10277,3
827,836,916,15929,743,-1844,6
918,914,862,16131,-1287,-5583,7
841,820,855,16444,-1123,-5981,5
879,821,916,18153,752,-2851,6
842,838,914,17453,639,-3221,6
869,917,918,8701,-13148,-6384,8
919,913,864,16132,-1287,-5585,7
843,917,900,15612,1573,-4459,2
878,916,864,14863,3251,-7257,4
885,916,870,17377,3336,-4272,4
908,911,857,16393,372,-2583,6
869,841,849,16415,2720,-6535,3
839,835,915,18296,-187,-3271,6
922,809,828,16051,3681,-4477,1
869,842,849,16415,2720,-6536,3
898,822,875,15672,1196,-4360,5
842,918,899,15612,1572,-4459,2
823,822,854,10183,9568,-6929,5
867,844,851,16153,2643,-5992,3
843,839,916,17452,640,-3221,6
855,917,903,16500,2159,-7615,2
881,839,917,16599,493,-1959,6
830,817,855,15808,2464,-6133,5
878,820,918,18151,752,-2851,6
865,916,918,15379,4759,-2781,2
835,820,849,16648,3724,-3464,5
862,918,919,16237,2291,-965,2
868,917,916,7692,-13288,-6345,8
834,819,850,16212,4821,-4853,5
920,812,829,16391,3145,-4407,1
876,915,861,17495,1531,-5309,4
919,914,864,16480,-723,-4881,7
880,837,916,16600,492,-1960,6
842,916,901,15612,1572,-4460,2
922,810,828,16113,3597,-4761,1
865,917,918,15379,4760,-2779,2
881,838,917,16600,493,-1959,6
885,916,871,17377,3336,-4272,4
919,912,864,16133,-1287,-5585,7
890,915,869,16120,1180,-5163,4
862,917,919,17941,1816,309,2
868,844,852,16153,2645,-5993,3
867,918,917,7664,-13069,-6055,8
847,917,903,18072,683,-5725,2
859,918,918,17629,1227,-199,2
880,807,917,17141,365,-3523,6
885,915,872,17377,3335,-4271,4
921,914,865,16583,-1252,-4957,7
920,812,831,16772,3159,-5816,1
829,834,916,15928,744,-1844,6
920,914,865,16583,-1252,-4955,7
901,898,854,16365,-1472,-5632,6
843,917,901,15611,1571,-4461,2
918,913,865,16479,-723,-4881,7
866,840,847,15164,2755,-6325,3
870,917,916,8131,-13601,-6391,8
889,862,862,15831,7397,-428,3
869,917,918,8700,-13149,-6385,8
856,918,920,16891,316,-7569,2
859,917,915,9336,-16047,-8559,8
875,917,859,18075,-2164,-5751,4
856,917,919,16891,317,-7568,2
883,885,908,17225,236,-2532,6
921,808,827,16112,3596,-4761,1
867,919,916,7664,-13069,-6056,8
866,839,850,16499,3009,-6129,3
862,918,917,17256,1835,-2064,2
891,861,860,15832,7396,-429,3
888,876,877,14633,2203,-3547,3
853,826,917,18284,-311,-4667,6
861,916,919,16237,2291,-963,2
921,813,831,16391,3145,-4407,1
868,834,857,16803,1787,-4005,5
852,916,917,16041,-1792,-3745,2
855,918,904,16500,2159,-7615,2
873,851,859,15015,-5127,-7940,3
843,917,901,15613,1572,-4461,2
866,813,851,15900,3023,-5717,5
886,876,877,14632,2204,-3547,3
857,845,917,17169,1452,-364,6
862,918,918,16453,3180,-1304,2
860,918,915,9337,-16048,-8560,8
893,860,863,15449,4795,-6716,3
870,917,855,16188,3269,-6127,4
851,916,918,15131,2393,-5245,2
869,918,916,8131,-13600,-6392,8
852,917,904,16841,700,-6643,2
841,918,901,15611,1572,-4459,2
919,813,831,16771,3161,-5815,1
856,845,915,17168,1453,-364,6
878,916,858,16813,28,-4972,4
878,915,864,14863,3251,-7257,4
866,840,847,15163,2756,-6323,3
907,910,855,16392,372,-2584,6
878,857,861,14188,793,-10275,3
852,826,917,18285,-313,-4667,6
842,838,915,17452,640,-3219,6
877,821,917,18152,753,-2852,6
885,915,872,17375,3335,-4272,4
891,860,861,15448,4795,-6715,3
884,917,871,17377,3336,-4271,4
867,841,849,16499,3007,-6127,3
861,917,918,17941,1815,308,2
876,798,846,16475,2401,-6479,5
884,805,918,17988,121,-2228,6
859,917,919,17628,1228,-201,2
851,826,915,18285,-312,-4669,6
828,836,915,15928,744,-1845,6
821,833,916,16261,-704,-1928,6
869,917,916,7693,-13287,-6345,8
878,915,860,17497,1533,-5307,4
866,919,916,6640,-13319,-7153,8
883,805,916,17989,121,-2228,6
834,819,849,16664,3736,-2560,5
851,914,917,15132,2391,-5243,2
862,916,917,16235,2291,-965,2
862,916,917,18608,1767,-1005,2
848,916,919,16035,72,-6461,2
868,844,853,16313,2619,-5532,3
869,919,917,8509,-13693,-5788,8
920,915,865,16583,-1251,-4955,7
922,810,827,16297,3049,-6219,1
876,798,847,16477,2400,-6480,5
867,844,852,15659,3084,-6309,3
830,817,855,15809,2464,-6131,5
840,838,916,16916,471,-1507,6
870,917,916,8131,-13601,-6393,8
919,913,863,16480,-724,-4881,7
883,886,908,17224,237,-2532,6
861,916,918,17255,1836,-2063,2
842,820,855,16444,-1123,-5979,5
919,914,867,16864,-724,-4900,7
881,805,915,17140,363,-3525,6
848,916,919,16037,73,-6461,2
857,916,920,16892,315,-7569,2
920,811,828,15975,3196,-4377,1
877,799,847,16475,2399,-6480,5
844,839,914,17453,640,-3219,6
865,918,919,15380,4761,-2781,2
891,858,862,15447,4797,-6716,3
825,822,851,10965,4051,-12739,5
918,914,862,16132,-1287,-5584,7
861,918,917,17628,1228,-201,2
888,899,887,17787,533,-5013,2
921,810,828,16295,3049,-6221,1
865,814,851,15899,3023,-5717,5
860,918,919,18609,1767,-1005,2
896,862,861,15348,4665,-9021,3
879,837,916,16601,492,-1960,6
890,917,869,16120,1179,-5163,4
842,820,855,16445,-1124,-5980,5
889,917,880,16103,4016,-6075,4
838,816,852,15696,2472,-7217,5
858,916,917,12851,7019,-10597,2
844,838,914,17451,639,-3221,6
830,821,854,16692,884,-5004,5
828,836,914,15929,743,-1845,6
921,811,830,15977,3197,-4375,1
868,842,850,16417,2721,-6536,3
869,918,917,7664,-13068,-6055,8
919,916,867,16975,-865,-5909,7
870,917,918,8508,-13692,-5789,8
865,919,918,6640,-13320,-7151,8
918,915,865,17167,-1103,-5732,7
881,839,916,16600,493,-1959,6
897,822,877,15673,1196,-4359,5
831,819,853,15807,2465,-6131,5
869,844,853,16311,2620,-5531,3
864,917,918,17200,1291,-3548,2
869,917,917,7693,-13289,-6343,8
845,838,916,18356,-468,-4059,6
864,882,847,16987,-603,-5419,6
841,820,853,16445,-1125,-5979,5
866,838,848,15163,2755,-6325,3
922,811,829,16344,3291,-4980,1
824,820,853,10964,4051,-12741,5
847,916,903,18071,685,-5723,2
869,919,916,8509,-13691,-5788,8
860,918,918,17627,1229,-200,2
847,918,902,18073,685,-5725,2
891,861,861,15833,7397,-429,3
919,915,863,16787,-1165,-5216,7
861,833,841,16639,3891,-7353,3
873,851,860,12063,-6819,-4255,3
839,838,915,16915,472,-1509,6
871,918,917,8145,-11893,-6243,8
836,821,849,16212,4821,-4852,5
863,834,841,16640,3892,-7352,3
918,913,862,17399,-1645,-5743,7
856,845,915,17167,1453,-364,6
865,917,918,15379,4759,-2779,2
901,862,862,17309,1973,-5975,3
922,811,831,16393,3145,-4407,1
830,835,916,17783,-892,-3469,6
848,916,903,18073,684,-5723,2
882,887,910,17224,235,-2531,6
905,915,887,14929,-980,-6131,8
891,860,862,15449,4795,-6715,3
852,825,915,18283,-313,-4669,6
862,835,841,16641,3893,-7353,3
918,912,863,16132,-1289,-5585,7
921,809,828,16051,3679,-4476,1
873,851,861,15015,-5128,-7939,3
883,885,910,17225,235,-2532,6
838,837,916,18297,-189,-3273,6
903,860,914,17381,789,-3679,6
871,919,918,8145,-11891,-6244,8
918,915,862,16789,-1165,-5216,7
878,795,843,16233,2705,-5795,5
861,918,918,17939,1817,307,2
870,918,916,8509,-13692,-5787,8
824,823,855,10184,9567,-6927,5
834,820,854,15137,1995,-6291,5
843,837,916,17453,640,-3221,6
834,821,848,16647,3724,-3463,5
886,876,877,14631,2205,-3547,3
876,858,861,14189,792,-10277,3
920,811,828,16344,3291,-4980,1
833,818,854,15136,1996,-6293,5
862,917,917,17200,1291,-3549,2
833,820,849,16664,3735,-2559,5
872,851,860,15015,-5127,-7939,3
904,862,913,17380,788,-3681,6
840,819,855,16445,-1125,-5981,5
891,917,870,16119,1179,-5165,4
922,809,829,16051,3681,-4475,1
870,917,918,8143,-11892,-6243,8
853,912,914,15917,3493,-6345,2
867,845,854,16313,2621,-5533,3
877,857,860,14187,793,-10277,3
880,839,917,16600,492,-1961,6
841,918,899,15611,1573,-4461,2
877,916,861,17496,1532,-5308,4
874,851,861,15016,-5128,-7939,3
869,833,859,16804,1788,-4003,5
853,910,913,15916,3492,-6343,2
883,886,910,17224,236,-2533,6
857,915,919,12851,7019,-10597,2
870,918,918,8508,-13693,-5788,8
886,876,877,14633,2203,-3547,3
840,820,854,16444,-1125,-5981,5
844,838,915,18355,-469,-4061,6
863,833,840,16641,3893,-7352,3
920,810,829,16124,3364,-4136,1
868,919,918,7413,-12148,-6036,8
836,821,850,16649,3723,-3465,5
903,910,864,18185,2425,-2968,4
864,881,848,16989,-604,-5421,6
867,841,849,16416,2721,-6537,3
868,919,918,7899,-13704,-6812,8
844,837,915,18356,-468,-4060,6
829,818,853,15808,2464,-6133,5
868,918,916,6943,-13203,-6631,8
864,840,846,15163,2757,-6324,3
906,916,888,14928,-980,-6132,8
830,821,855,15851,1684,-6468,5
890,915,869,16120,1179,-5163,4
866,917,916,8024,-13825,-6996,8
834,820,849,16649,3723,-3463,5
841,918,901,15613,1571,-4460,2
884,915,870,15023,5009,-7779,4
852,918,918,16040,-1792,-3744,2
868,919,918,6945,-13203,-6632,8
867,918,916,8024,-13823,-6995,8
920,813,831,16392,3143,-4409,1
831,836,916,17785,-893,-3468,6
862,917,918,17941,1816,309,2
869,919,918,8143,-11893,-6245,8
833,820,856,15137,1997,-6293,5
908,874,870,15389,1336,-5021,3
921,811,830,16391,3145,-4408,1
868,917,917,7664,-13069,-6057,8
878,862,858,15212,2256,-6767,3
834,820,849,16649,3723,-3465,5
864,839,847,15163,2756,-6324,3
883,804,918,17987,119,-2228,6
888,898,888,17789,533,-5011,2
831,821,853,16691,883,-5004,5
833,818,848,16665,3735,-2560,5
867,840,848,15688,2961,-6833,3
895,863,862,15349,4665,-9021,3
829,835,915,15929,745,-1843,6
835,836,914,18220,-977,-1624,6
865,840,848,15688,2960,-6833,3
868,917,917,7691,-13289,-6344,8
869,918,917,7664,-13069,-6055,8
871,916,854,16189,3268,-6128,4
851,915,916,15132,2392,-5245,2
881,839,916,16600,493,-1960,6
922,811,829,16749,3100,-5492,1
862,917,919,16237,2293,-965,2
875,917,866,15599,2765,-5987,4
877,917,858,18077,-2163,-5752,4
842,917,899,15613,1573,-4460,2
856,919,903,16499,2160,-7615,2
856,916,918,12853,7020,-10597,2
876,796,843,16231,2704,-5796,5
922,811,830,16343,3291,-4980,1
919,811,831,16773,3160,-5815,1
870,917,855,16187,3269,-6127,4
840,819,855,16445,-1125,-5979,5
834,819,848,16647,3725,-3465,5
852,917,918,16041,-1791,-3743,2
908,909,857,16392,372,-2585,6
835,820,854,15136,1995,-6293,5
853,826,916,18283,-311,-4667,6
866,919,917,7901,-13705,-6813,8
866,813,851,15900,3024,-5716,5
871,918,855,15725,4296,-5335,4
866,845,851,15661,3083,-6307,3
856,916,920,16891,317,-7567,2
867,834,858,16805,1787,-4004,5
866,841,849,16501,3007,-6128,3
861,917,917,16452,3179,-1305,2
861,919,916,9337,-16048,-8560,8
867,917,916,7663,-13069,-6056,8
835,836,916,18221,-976,-1624,6
904,862,913,17381,788,-3679,6
869,918,917,8133,-13601,-6392,8
865,917,916,8024,-13824,-6996,8
920,915,866,16585,-1252,-4956,7
870,918,917,8699,-13149,-6384,8
894,863,861,15348,4665,-9019,3
831,834,916,17785,-892,-3469,6
866,841,850,16501,3007,-6128,3
866,918,917,6944,-13205,-6632,8
865,841,849,16500,3007,-6127,3
858,917,919,15752,457,-7179,2
862,917,919,18607,1768,-1003,2
902,910,864,18185,2423,-2968,4
880,862,860,16219,2244,-3632,3
869,919,917,7256,-12905,-5779,8
909,876,869,15387,1337,-5020,3
859,918,915,9337,-16047,-8559,8
866,918,916,8023,-13824,-6996,8
876,856,861,14189,792,-10277,3
877,862,860,15211,2257,-6767,3
853,825,915,18284,-313,-4669,6
907,909,855,16392,371,-2583,6
872,917,854,16188,3269,-6128,4
901,896,853,16363,-1471,-5631,6
888,876,877,14632,2204,-3547,3
920,812,830,16772,3160,-5816,1
841,915,908,15401,-2656,-6423,8
847,917,902,18073,683,-5723,2
921,813,831,16392,3143,-4407,1
831,818,853,15808,2464,-6133,5
852,915,917,15132,2393,-5244,2
834,819,850,16664,3735,-2560,5
903,912,862,18183,2425,-2967,4
834,818,848,16665,3737,-2560,5
870,918,917,8132,-13600,-6393,8
845,839,915,18357,-468,-4059,6
884,915,868,15024,5007,-7779,4
919,914,865,16481,-725,-4881,7
918,914,864,16481,-723,-4880,7
870,919,917,7691,-13287,-6344,8
920,811,831,16124,3363,-4136,1
869,919,918,8145,-11891,-6243,8
918,915,862,17069,-1417,-5321,7
920,913,865,16481,-724,-4879,7
908,909,856,16391,371,-2583,6
871,918,917,8699,-13147,-6383,8
847,917,902,18072,684,-5723,2
863,918,919,17256,1835,-2064,2
863,916,918,16235,2293,-963,2
890,917,880,16105,4017,-6076,4
865,812,852,15899,3023,-5717,5
862,916,919,18608,1768,-1004,2
829,835,914,17785,-893,-3469,6
866,917,917,7899,-13703,-6812,8
861,918,919,16236,2293,-963,2
863,916,919,16237,2292,-963,2
879,861,859,15213,2255,-6767,3
857,917,904,16499,2159,-7617,2
866,843,852,15659,3084,-6308,3
887,875,876,14631,2204,-3548,3
843,916,906,15401,-2657,-6424,8
855,917,904,16499,2160,-7617,2
862,917,919,17200,1293,-3547,2
920,913,864,16787,-1164,-5217,7
861,918,918,18607,1769,-1003,2
906,916,888,14928,-981,-6132,8
867,918,918,7663,-13068,-6056,8
905,917,888,14928,-979,-6133,8
834,820,849,16649,3725,-3465,5
863,917,919,16236,2292,-965,2
921,809,828,15976,3196,-4376,1
858,915,918,12852,7019,-10596,2
871,919,917,8143,-11893,-6245,8
869,844,851,16152,2644,-5993,3
906,917,888,14929,-979,-6131,8
867,844,852,15660,3083,-6308,3
908,874,869,15388,1336,-5021,3
873,917,854,15659,6335,-3881,4
904,877,899,19225,535,-4553,5
920,916,865,16863,-723,-4899,7
902,898,854,16365,-1471,-5631,6
865,841,849,15688,2961,-6833,3
862,917,918,16453,3180,-1304,2
878,822,918,18153,751,-2853,6
879,862,860,16221,2243,-3632,3
909,874,869,15387,1336,-5021,3
886,875,877,14631,2203,-3549,3
852,919,903,16840,701,-6644,2
908,911,855,16393,373,-2584,6
862,835,841,16641,3892,-7353,3
870,916,854,16189,3269,-6128,4
860,917,917,17627,1229,-200,2
920,809,829,16297,3049,-6219,1
877,917,859,17496,1533,-5307,4
830,820,854,16692,884,-5004,5
835,837,914,18220,-975,-1624,6
884,917,869,15024,5009,-7779,4
869,846,852,16152,2643,-5993,3
861,918,917,17255,1836,-2064,2
856,843,917,17169,1453,-364,6
878,917,857,16812,28,-4971,4
860,918,917,9337,-16048,-8560,8
870,919,917,7693,-13287,-6345,8
877,856,861,14187,791,-10276,3
901,862,862,17308,1971,-5977,3
850,822,855,14629,2177,-4036,5
876,798,846,16476,2400,-6480,5
829,820,853,16693,883,-5004,5
872,852,861,15017,-5128,-7940,3
870,847,857,16227,3611,-5692,3
865,813,852,15900,3025,-5716,5
834,836,916,18221,-975,-1624,6
919,912,862,16131,-1289,-5585,7
874,915,854,15659,6337,-3880,4
918,913,862,16787,-1165,-5215,7
920,810,829,16295,3049,-6220,1
899,863,862,17307,1971,-5977,3
868,917,917,8133,-13600,-6391,8
840,821,853,16445,-1124,-5981,5
920,812,829,16748,3100,-5491,1
909,876,869,15389,1336,-5020,3
824,823,855,10184,9567,-6929,5
919,915,865,17169,-1104,-5732,7
852,910,914,15915,3491,-6343,2
868,843,850,15659,3083,-6309,3
831,819,853,15809,2463,-6131,5
874,851,862,12063,-6821,-4256,3
871,916,855,15723,4296,-5335,4
868,843,852,15659,3084,-6308,3
881,837,915,16599,491,-1961,6
902,912,864,18185,2425,-2968,4
919,915,864,16480,-724,-4881,7
865,918,918,8024,-13823,-6996,8
877,917,859,17495,1532,-5308,4
830,820,853,16693,885,-5005,5
884,917,868,15025,5007,-7780,4
921,810,830,15976,3195,-4375,1
847,917,903,18072,683,-5724,2
870,917,916,8143,-11893,-6243,8
866,812,850,15899,3025,-5715,5
839,836,916,18295,-187,-3273,6
866,919,918,6640,-13320,-7151,8
868,844,850,16152,2643,-5992,3
918,913,861,17399,-1643,-5743,7
858,916,921,16891,316,-7568,2
847,918,904,18072,685,-5724,2
845,838,916,18355,-468,-4061,6
861,917,918,17629,1227,-199,2
829,819,855,15807,2464,-6132,5
863,918,919,17201,1291,-3547,2
919,915,865,16976,-865,-5908,7
884,804,916,17987,120,-2228,6
852,916,916,16041,-1792,-3745,2
852,825,917,18284,-313,-4667,6
863,835,839,16641,3892,-7353,3
830,822,854,16693,885,-5005,5
882,805,917,17141,364,-3524,6
876,917,859,18075,-2164,-5753,4
834,837,914,18220,-975,-1625,6
909,875,871,15387,1335,-5020,3
888,875,876,14631,2205,-3548,3
921,808,829,16051,3681,-4477,1
873,850,861,12064,-6820,-4255,3
867,844,851,15661,3085,-6308,3
861,917,917,17628,1228,-201,2
870,917,917,8144,-11893,-6245,8
919,915,866,17167,-1103,-5731,7
857,916,920,16893,317,-7568,2
868,841,849,16417,2719,-6535,3
842,915,908,15399,-2655,-6425,8
824,822,855,10184,9567,-6928,5
874,917,854,15659,6335,-3879,4
894,862,861,15348,4664,-9019,3
886,917,872,17377,3335,-4273,4
846,916,902,18071,683,-5724,2
862,917,918,18608,1769,-1005,2
876,917,860,17495,1531,-5309,4
865,919,918,8025,-13824,-6997,8
867,835,857,16804,1789,-4003,5
909,874,870,15389,1337,-5020,3
825,822,852,10965,4051,-12740,5
865,883,849,16988,-604,-5419,6
868,917,916,7412,-12149,-6037,8
831,818,854,15807,2463,-6132,5
866,883,847,16988,-604,-5420,6
834,819,854,15137,1995,-6291,5
868,919,917,7691,-13289,-6344,8
852,916,917,15133,2392,-5244,2
922,810,827,16113,3597,-4761,1
865,882,849,16988,-605,-5421,6
830,817,853,15809,2465,-6132,5
867,842,850,15688,2960,-6831,3
826,821,852,10963,4051,-12739,5
900,863,862,17307,1973,-5975,3
831,834,916,17783,-891,-3468,6
882,803,917,17989,120,-2227,6
834,821,848,16648,3724,-3463,5
857,917,919,16891,315,-7569,2
878,917,859,17496,1533,-5307,4
829,822,855,15853,1684,-6468,5
868,844,852,16313,2619,-5531,3
865,840,849,15687,2961,-6833,3
849,916,919,16037,71,-6461,2
859,918,916,9335,-16049,-8559,8
858,916,920,15753,455,-7180,2
877,857,860,14187,792,-10276,3
904,861,914,17381,789,-3679,6
851,916,916,15133,2392,-5244,2
873,851,859,15016,-5129,-7940,3
900,864,861,17307,1973,-5977,3
905,915,886,14928,-980,-6132,8
869,919,916,7257,-12905,-5781,8
867,917,917,15381,4760,-2780,2
880,863,861,16219,2243,-3632,3
873,851,860,12065,-6820,-4255,3
876,799,847,16476,2401,-6481,5
841,916,906,15399,-2656,-6423,8
880,915,864,14864,3251,-7255,4
871,917,854,15723,4296,-5335,4
902,898,855,16364,-1472,-5632,6
866,918,916,6943,-13205,-6631,8
869,918,918,7693,-13288,-6345,8
921,811,831,16125,3364,-4137,1
874,917,856,15659,6335,-3879,4
893,860,862,15448,4796,-6716,3
870,919,916,7691,-13288,-6345,8
863,833,841,16641,3891,-7352,3
834,819,850,16663,3735,-2561,5
895,864,861,15348,4664,-9021,3
918,913,861,17069,-1416,-5321,7
921,810,829,16297,3049,-6219,1
883,805,916,17987,119,-2227,6
851,821,856,14627,2175,-4037,5
862,916,918,17939,1817,307,2
867,919,917,7899,-13704,-6812,8
852,821,854,14627,2175,-4037,5
919,913,863,16480,-725,-4879,7
906,915,887,14927,-979,-6131,8
842,918,901,15613,1573,-4461,2
834,836,914,18219,-976,-1624,6
918,915,862,17400,-1644,-5743,7
920,811,829,16392,3144,-4408,1
920,809,827,16295,3047,-6220,1
870,916,854,16188,3267,-6128,4
867,919,918,7900,-13704,-6811,8
868,917,917,6944,-13205,-6631,8
875,917,866,15600,2765,-5987,4
855,918,905,16500,2159,-7617,2
919,915,867,16863,-724,-4901,7
920,809,829,15976,3195,-4376,1
865,917,916,6640,-13321,-7153,8
904,879,897,19223,537,-4552,5
864,917,917,17200,1291,-3549,2
922,812,829,16747,3101,-5491,1
886,876,876,14631,2204,-3549,3
889,861,860,15831,7397,-428,3
857,917,921,16891,316,-7567,2
843,918,899,15613,1572,-4459,2
870,918,916,8131,-13600,-6391,8
872,851,859,15015,-5128,-7940,3
829,818,855,15807,2465,-6132,5
823,823,854,10183,9569,-6928,5
870,919,916,8699,-13148,-6384,8
865,814,851,15899,3025,-5717,5
875,916,855,15659,6336,-3881,4
868,918,917,7663,-13069,-6055,8
868,918,917,7664,-13067,-6056,8
850,918,919,16035,73,-6459,2
868,848,858,16228,3613,-5693,3
920,916,865,16865,-723,-4899,7
862,918,918,17201,1291,-3549,2
888,900,886,17787,533,-5013,2
884,915,872,17375,3335,-4271,4
842,916,899,15613,1571,-4461,2
861,916,917,17628,1229,-201,2
867,918,916,6944,-13204,-6633,8
860,916,918,17628,1227,-199,2
918,915,864,16788,-1164,-5217,7
852,919,902,16840,700,-6644,2
921,811,830,16124,3363,-4135,1
862,917,918,17940,1816,308,2
879,839,916,16601,493,-1960,6
866,883,847,16987,-604,-5420,6
920,916,864,16585,-1252,-4956,7
891,915,870,16119,1181,-5163,4
875,917,866,15599,2765,-5987,4
875,915,866,15601,2765,-5987,4
840,819,853,16445,-1125,-5980,5
883,917,868,15024,5009,-7780,4
840,837,916,16917,473,-1509,6
861,918,919,18608,1769,-1003,2
919,915,864,16788,-1163,-5215,7
876,916,865,15601,2763,-5988,4
830,834,916,17785,-892,-3469,6
853,918,902,16840,699,-6644,2
867,917,918,7900,-13703,-6811,8
865,841,850,15687,2959,-6833,3
919,913,864,16481,-723,-4879,7
907,875,871,15389,1336,-5019,3
854,917,904,16840,700,-6645,2
867,842,850,15687,2961,-6831,3
867,918,916,6944,-13203,-6633,8
862,918,917,16237,2291,-963,2
853,918,902,16839,699,-6645,2
858,916,919,16892,317,-7569,2
883,805,917,17988,119,-2228,6
854,919,902,16841,701,-6644,2
869,844,852,16311,2620,-5532,3
875,916,857,18076,-2163,-5752,4
874,916,854,15661,6337,-3881,4
850,821,856,14628,2175,-4035,5
850,820,856,14629,2177,-4037,5
836,820,848,16649,3725,-3464,5
855,844,915,17169,1451,-363,6
919,916,865,16863,-725,-4901,7
920,915,863,17399,-1645,-5744,7
919,912,864,16132,-1289,-5585,7
856,918,903,16499,2160,-7616,2
867,917,918,15381,4759,-2780,2
921,810,828,16112,3597,-4760,1
887,877,876,14632,2204,-3549,3
920,913,864,16788,-1165,-5216,7
878,795,843,16231,2705,-5795,5
922,812,831,16123,3365,-4137,1
877,796,842,16233,2703,-5795,5
858,917,919,16892,315,-7569,2
867,841,850,16417,2721,-6536,3
857,845,915,17167,1453,-365,6
870,917,916,7692,-13288,-6343,8
835,819,850,16212,4821,-4853,5
880,839,916,16600,493,-1961,6
881,839,916,16601,492,-1961,6
833,819,854,15137,1997,-6292,5
883,916,869,15025,5008,-7780,4
873,917,854,15659,6336,-3880,4
868,917,918,7665,-13068,-6056,8
874,850,862,12063,-6820,-4257,3
890,915,868,16120,1180,-5163,4
861,917,917,17257,1836,-2064,2
871,918,916,8143,-11893,-6244,8
838,837,915,18296,-187,-3271,6
864,917,918,17201,1292,-3548,2
877,917,857,16813,28,-4971,4
894,864,862,15347,4663,-9021,3
866,883,849,16987,-603,-5419,6
849,918,917,16037,72,-6459,2
869,919,918,7693,-13289,-6343,8
921,810,829,16344,3293,-4980,1
852,910,913,15917,3493,-6345,2
834,820,856,15135,1997,-6293,5
904,862,913,17380,787,-3680,6
899,864,860,17307,1972,-5977,3
869,917,916,7412,-12149,-6036,8
867,919,918,7664,-13067,-6056,8
847,918,903,18073,683,-5724,2
860,917,918,15751,455,-7180,2
868,918,917,7691,-13288,-6343,8
920,915,862,17399,-1645,-5744,7
861,916,917,17939,1817,307,2
835,836,916,18221,-975,-1624,6
851,914,916,15133,2392,-5244,2
876,916,858,16813,27,-4971,4
848,918,903,18071,683,-5725,2
865,918,917,6640,-13319,-7151,8
889,899,887,17789,531,-5013,2
882,804,917,17988,120,-2228,6
875,915,854,15660,6335,-3880,4
921,812,829,16392,3143,-4409,1
868,917,918,8132,-13600,-6393,8
919,915,865,16584,-1253,-4956,7
878,821,916,18153,752,-2851,6
891,860,861,15831,7396,-429,3
847,916,902,18071,684,-5723,2
835,820,848,16665,3737,-2561,5
